RMSE,MAE,R2,cobertura_p10_p90,ancho_medio_usd
6592.120076452827,3888.595171521771,0.22693418064516446,0.592964824120603,7364.592940857487
6592.120076452827,3888.595171521771,0.22693418064516446,0.592964824120603,7364.592940857487
6592.120076452827,3888.595171521771,0.22693418064516446,0.592964824120603,7364.592940857487
